Route_name,Route_link,Bus_name,Bus_type,Departing_time,Total_duration,Reaching_time,Star_Rating,Price,Seats_Available,State
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 47224,Express(Non AC Seater),14:45,03h 20m,18:05,"4.3
42",220.0,45 Seats available,ANDHRA
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 9047,Express(Non AC Seater),15:30,03h 25m,18:55,"3.8
36",186.0,43 Seats available,ANDHRA
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 9007,Express(Non AC Seater),15:45,04h 00m,19:45,"4.1
62",186.0,41 Seats available,ANDHRA
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 47236,Express(Non AC Seater),16:15,04h 05m,20:20,"4.7
25",186.0,45 Seats available,ANDHRA
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 9011,Express(Non AC Seater),16:30,03h 45m,20:15,"3.8
48",186.0,42 Seats available,ANDHRA
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 9049,Express(Non AC Seater),17:15,03h 25m,20:40,"3.9
74",186.0,43 Seats available,ANDHRA
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,APSRTC - 9888,Express(Non AC Seater),19:00,04h 20m,23:20,"3.5
28",186.0,47 Seats available,ANDHRA
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,A/C Seater (2+2),00:20,05h 25m,05:45,"3.4
9",332.0,21 Seats available,ANDHRA
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),00:40,04h 35m,05:15,"3.6
6",499.0,39 Seats available,ANDHRA
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Sai Balaji Travels,A/C Seater / Sleeper (2+1),03:20,03h 10m,06:30,3.8,549.0,28 Seats available,ANDHRA
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Kaveri Travels,VE A/C Sleeper (2+1),03:30,02h 30m,06:00,3.8,549.0,7 Seats available,ANDHRA
Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),03:30,03h 00m,06:30,3.8,412.0,20 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5491,SAPTAGIRI EXPRESS,03:30,06h 00m,09:30,"4.3
69",284.0,25 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 9048,Express(Non AC Seater),03:30,07h 00m,10:30,"4.0
17",294.0,21 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 9775,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:00,06h 15m,11:15,"3.9
41",398.0,29 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5627,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",05:45,06h 45m,12:30,"4.1
22",362.0,28 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 3507,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:00,06h 30m,12:30,"4.0
34",398.0,29 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5621,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",06:30,07h 00m,13:30,"2.7
25",362.0,33 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5519,SAPTAGIRI EXPRESS,06:30,06h 30m,13:00,"4.5
14",280.0,42 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5505,SAPTAGIRI EXPRESS,07:30,06h 00m,13:30,"4.2
23",284.0,40 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 9036,Express(Non AC Seater),08:30,06h 20m,14:50,"3.8
17",294.0,40 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 3765,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,06h 45m,15:45,"2.7
10",398.0,33 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 9058,Express(Non AC Seater),09:15,06h 05m,15:20,"3.4
6",294.0,45 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5724,Express(Non AC Seater),09:30,06h 30m,16:00,3.8,306.0,34 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5451,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,06h 00m,16:30,"4.6
26",398.0,25 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5359,Express(Non AC Seater),10:45,07h 00m,17:45,3.8,314.0,35 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5080,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),12:00,05h 25m,17:25,"4.3
35",632.0,39 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5533,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,06h 00m,19:00,"2.8
27",398.0,33 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5751,Express(Non AC Seater),14:15,06h 20m,20:35,3.8,294.0,45 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 47577,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,06h 00m,20:30,"3.6
24",398.0,7 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5513,SAPTAGIRI EXPRESS,14:45,06h 00m,20:45,"2.9
40",289.0,42 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 35292,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,06h 30m,21:30,"3.8
21",398.0,31 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,A/C Seater (2+2),05:00,06h 15m,11:15,"4.1
452",467.0,1 Seat available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,Electric A/C Seater (2+2),06:00,05h 30m,11:30,"4.4
262",332.0,13 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),06:00,05h 48m,11:48,"3.8
116",450.0,19 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,AdHYBUS,Bharat Benz A/C Sleeper (2+1),22:30,05h 30m,04:00,"4.4
99",629.0,27 Seats available,ANDHRA
Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,Electric A/C Seater (2+2),06:35,05h 40m,12:15,"4.7
433",339.0,17 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5095,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:30,04h 15m,04:45,"3.1
6",398.0,33 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5051,VENNELA (A.C. SLEEPER),00:30,04h 20m,04:50,"3.8
11",749.0,21 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5091,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:50,04h 15m,05:05,"3.5
9",398.0,33 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 35291,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:00,04h 26m,05:26,3.7,398.0,32 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5027,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:30,04h 15m,05:45,"3.9
18",398.0,28 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 4021,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:45,05h 35m,07:20,"2.0
8",398.0,33 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5650,Express(Non AC Seater),04:30,05h 55m,10:25,"4.4
26",294.0,40 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 47576,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:00,06h 00m,12:00,"2.5
23",398.0,26 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5512,SAPTAGIRI EXPRESS,06:30,06h 00m,12:30,"3.0
14",289.0,44 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5470,SAPTAGIRI EXPRESS,07:30,06h 00m,13:30,"4.6
7",284.0,46 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5466,SAPTAGIRI EXPRESS,08:30,06h 00m,14:30,3.7,284.0,46 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9045,Express(Non AC Seater),09:00,05h 25m,14:25,"2.5
7",280.0,44 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5500,SAPTAGIRI EXPRESS,09:30,06h 00m,15:30,"4.8
5",284.0,45 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5496,SAPTAGIRI EXPRESS,10:00,06h 00m,16:00,"3.1
6",284.0,45 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5462,SAPTAGIRI EXPRESS,10:30,06h 00m,16:30,"1.7
5",284.0,45 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5446,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:45,06h 00m,16:45,"3.8
14",398.0,34 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9019,Express(Non AC Seater),10:45,06h 25m,17:10,3.7,294.0,47 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5468,SAPTAGIRI EXPRESS,11:00,06h 00m,17:00,3.7,284.0,44 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5458,SAPTAGIRI EXPRESS,11:30,06h 00m,17:30,"3.1
7",284.0,45 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5073,INDRA(A.C. Seater),11:40,04h 35m,16:15,"3.6
25",506.0,28 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5464,SAPTAGIRI EXPRESS,12:00,06h 00m,18:00,"4.8
5",284.0,45 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5460,SAPTAGIRI EXPRESS,12:30,06h 00m,18:30,"4.2
15",284.0,41 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5624,Express(Non AC Seater),13:20,06h 00m,19:20,"4.0
9",294.0,47 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9007,Express(Non AC Seater),13:45,06h 00m,19:45,"2.8
12",280.0,43 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5444,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,06h 00m,20:00,"3.8
41",398.0,34 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,IRA Travels,Bharat Benz A/C Sleeper (2+1),01:00,05h 30m,06:30,"3.8
28",500.0,8 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,ASHITHA TRAVELS,A/C Sleeper (2+1),01:10,03h 55m,05:05,"3.7
19",570.0,8 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,LUCKY TRAVELS,A/C Sleeper (2+1),01:10,04h 15m,05:25,"3.8
9",549.0,5 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,AdHYBUS,Bharat Benz A/C Sleeper (2+1),15:45,05h 30m,21:15,"4.5
81",585.0,22 Seats available,ANDHRA
Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Intercity travels,Bharat Benz A/C Sleeper (2+1),01:30,04h 30m,06:00,"3.1
10",799.0,10 Seats available,ANDHRA
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5225,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:25,07h 05m,07:30,"4.5
12",439.0,33 Seats available,ANDHRA
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6014,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:30,06h 30m,11:00,"4.2
56",439.0,32 Seats available,ANDHRA
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50012,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:30,06h 30m,12:00,"3.4
26",439.0,34 Seats available,ANDHRA
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6004,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,06h 30m,13:30,"3.5
32",439.0,30 Seats available,ANDHRA
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6016,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,06h 30m,14:30,"2.0
10",439.0,32 Seats available,ANDHRA
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50078,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,06h 50m,15:50,"4.1
21",439.0,28 Seats available,ANDHRA
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50061,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,06h 30m,16:30,"3.4
22",439.0,29 Seats available,ANDHRA
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 9252,INDRA(A.C. Seater),10:30,06h 30m,17:00,"4.5
72",526.0,34 Seats available,ANDHRA
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50102,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",11:00,07h 00m,18:00,"3.9
10",412.0,36 Seats available,ANDHRA
Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50804,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:45,06h 55m,18:40,"2.6
8",439.0,34 Seats available,ANDHRA
